Date,EURUSD,AEEMMI,BATTMI,BTECL,GOAIMI,IBCFDE,IROBDE,IS0MDE,ISPYMI,IWDAAS,LYM8DE,NQSEDE,QDVEDE,REUSEPA,SC0CDE,SP5PA,SXR8DE,VWCEDE,WCBRMI,WTAIMI,A2AMI,BY6BE,CJ6BE,ENELMI,ENIMI,IPMI,LDOMI,MSFDE,N3IABE,NOVABE,SBLBE,STMMIMI,U6ZBE,UCGMI,VO51BE,XPEV,IT25L,IB25DE,WDCHM,IBCJDE,INLDE,ASMLAS,TSFABE,LLYDE,V60AAS,TT6F,E6ZF,Z0YBE,XESPDE,QDV5DE,EUNNDE,LYXIBMC,CACPA,DAPPMI,CCC3DE,MBGF,NVDF,PSTMI,BNPPA,EDPF,SIEDE,GLEPA,C001DE,RNOVI,ALCATPA,HEALAS,CSMIBMI,IMAEAS,LYBKDE,H4ZPDE,IS3NDE,IQQLDE,AK8EDE,CBU5DE,BTCEPA,ZPRRDE,SGLDMI,XDEWDE,ASWCDE,DFNDMI,DFENDE,EUDFDE,USE5MI,IUSEMI,IBCHDE,IS3RDE,IS3QDE,IS3SDE,IBCIDE,VAGFDE,IB1TDE,3SISMI,XEONDE
2025-12-12,1.173943162,5.999000072,24.64500046,8.302499771,112.4300003,141.2550049,24.20999908,151.0800018,27.19000053,110.2900009,66.48000336,14.79399967,35.41500092,20.33370018,144.7400055,59.49599838,621.9000244,143.1799927,24.45999908,72.34999847,2.299000025,10.73499966,82.19000244,8.720000267,15.93799973,46.04000092,48.18000031,407.1000061,4.449999809,43,4.300000191,22.36000061,11.06999969,67.48000336,13.58500004,18.98999977,111.3499985,5.40899992,52.14450073,27.03499985,32.78499985,925.2999878,256,866.4000244,33.85499954,29,84.5,116,52.97000122,8.18900013,58.79999924,173.9844055,79.43000031,11.25,59.63000107,61.45999908,149,20.53000069,78.08999634,3.7750000950000002,238.8500061,63.58000183,180.7200012,37.27999878,2.880000114,7.631000042,210.8500061,91.75499725,307.5499878,7.133999825,37.44800186,30.28000069,10.37250042,98.35600281,68.94000244,63.27999878,351.2600098,90.87999725,15.72799969,7.544000149,51.25999832,29.43499947,3.630500078,141.3099976,106.5250015,81.63999939,67.55000305,50.5,230.2799988,23.70499992,7.6649999619999996,0.0442,147.9
2025-12-15,1.17376399,6.001999855,24.56999969,8.319999695,111.9400024,141.6100006,24.03499985,151.3049927,26.90999985,110.4950027,66.51000214,14.80200005,35.13999939,20.39410019,145.8200073,59.44100189,621.7999878,143.4600067,24.13500023,71.80999756,2.290999889,10.51000023,78.40000153,8.86400032,15.87800026,46.81999969,48.15000153,403.8500061,4.260000229,42.84999847,4.139999866,22.46500015,11.12199974,69.02999878,12.30000019,18.30999947,111.3799973,5.40899992,52.14450073,27.700000760000002,32.78499985,931,249,896.9000244,33.91999817,28.799999239999998,84,115,53.66999817,8.208000183,59.40999985,175.9120026,80.05000305,10.29800034,60.27000046,60.81000137,150.2200012,20.92000008,79.08000183,3.778000116,238.8500061,64.33999634,181.1199951,37.56000137,3.049999952,7.660999775,213.5500031,92.38999939,313.2000122,7.09499979,37.52399826,30.23500061,10.37450027,98.2559967,65.91799927,62.75999832,351.5700073,90.61000061,15.68999958,7.586999893,51.25,29.42000008,3.665999889,141.5299988,106.8949966,81.98999786,67.66000366,50.65999985,230.4400024,23.72400093,7.366499901,0.0411,147.92
2025-12-16,1.175461054,5.907999992,24.28000069,8.24750042,110.8799973,140.7250061,23.72999954,151.5099945,26.625,109.7300034,66.43000031,14.71399975,34.83000183,20.32089996,145.2799988,59.03699875,617.7000122,142.4400024,23.80500031,70.65000153,2.25999999,10.31499958,74.56999969,8.777999878,15.600000380000001,46.81999969,46.27000046,402.6000061,4.215000153,42.20000076,4.099999905,22.049999239999998,10.37199974,69.5,11.51000023,18.46999931,111.3799973,5.408199787,52.14450073,27.375,31.73500061,908.5999756,242,891.5,33.73500061,28,82.5,114,53.31000137,8.121999741,58.79000092,174.8170929,79.76999664,10.00800037,60.08000183,60.65000153,151.5399933,20.81999969,78.86000061,3.766000032,237.5,64.36000061,180.0599976,36.75,2.9800000190000002,7.574999809,213,91.98000336,312.6499939,6.977000237,36.99000168,30.25,10.36999989,98.23000336,66.73799896,62.22999954,351.8299866,90.16000366,15.46399975,7.46600008,50.20999908,28.68000031,3.6849999429999998,140.6799927,106.2050018,81.08999634,67.20999908,50.29000092,230.6499939,23.80500031,7.444499969,0.0405,147.91
2025-12-17,1.174950004,5.90899992,24.30999947,8.279999733,109.7099991,139.8399963,23.40999985,151.3249969,26.35499954,109.2850037,66.18000031,14.57400036,34.375,20.16589928,145.1000061,58.79399872,614.9400024,141.8000031,23.64999962,69.83000183,2.255000114,10.26000023,73.20999908,8.62100029,15.63799953,45.77999878,46.40000153,405.6000061,4.199999809,41.70000076,4.1199998859999996,21.799999239999998,10.42399979,70.5,11.96500015,18.09000015,111.3799973,5.40500021,52.14450073,27.375,31.73500061,874,236,893.7999878,33.70500183,28.200000760000002,84,114,53.43999863,8.144000053,58.27000046,175.0106964,79.55999756,10.09799957,60.13000107,59.81000137,145.8999939,20.97999954,80.08000183,3.8099999429999998,237.5,66.90000153,179.0399933,36.43999863,3,7.614999771,213.4499969,91.97499847,315,7.02699995,36.91600037,30.06999969,10.38099957,98.35600281,65.72000122,61.95000076,354.269989,90.04000092,15.40200043,7.453999996,50.04000092,28.78000069,3.654999971,139.8999939,105.6999969,80.09999847,66.94999695,50.08000183,229.9700012,23.73600006,7.330999851,0.0359,147.91
2025-12-18,1.174232602,5.993999958,24.39999962,8.18500042,111.0500031,141.2100067,23.55999947,151.6150055,26.60000038,110.4250031,66.68000031,14.79399967,34.99499893,20.34329987,146.5599976,59.48099899,622.1400146,143.5200043,23.81999969,71.25,2.270999908,10.27999973,71.62999725,8.621999741,15.72200012,46.36000061,48.29999924,405.6000061,4.045000076,40.59999847,4.079999924,21.924999239999998,9.815999985,70.90000153,11.38500023,18.60000038,111.4100037,5.407999992,52.14450073,27.67000008,31.73500061,892.7000122,244,904.7000122,33.93000031,29,82,112,53.95000076,8.237999916,58.56999969,177.0153046,80.23999786,10.17000008,60.13000107,59.40000153,148.9199982,21.14999962,80.23999786,3.851999998,237.5,67.72000122,180.9199982,35.56999969,2.960000038,7.6199998859999996,215.1999969,92.77500153,318.5499878,7.110000134,37.48899841,30.54000092,10.38049984,98.68599701,67.06800079,62.49000168,358.269989,90.73000336,15.61200047,7.572999954,50.99000168,29.52000046,3.625499964,141.25,106.7099991,81.56999969,67.62000275,50.63000107,230.3600006,23.7840004,7.506499767,0.0353,147.93
2025-12-19,1.172566652,6.044000149,25.10499954,8.359999657,112.2799988,141.6100006,23.69499969,151.1699982,26.57999992,110.9499969,66.34999847,14.88399982,35.44499969,20.28899956,147.1000061,59.72200012,624.4799805,144.1799927,24.049999239999998,72.44000244,2.296999931,10.27000046,77.19999695,8.737999916,15.89799976,46.61999893,49.22000122,414.25,4.28000021,40.54999924,4.059999943,22.15500069,10.17000008,70.45999908,11.92500019,19.86000061,111.4199982,5.409399986,52.14450073,27.93499947,31.95999908,901.5999756,243.5,908.7999878,33.97000122,28.799999239999998,82.5,112,54.11999893,8.404000282,58.86999893,178.1799927,80.31999969,10.65600014,60.25999832,59.72000122,153.7599945,21.5,80.59999847,3.854000092,236,68.16000366,181.5599976,36.15000153,2.930000067,7.693999767,216.8999939,93.22499847,320.1499939,7.172999859,37.80799866,30.39500046,10.37650013,98.76599884,67.11000061,62.77000046,357.0899963,90.77999878,15.79800034,7.697999954,51.52000046,29.84000015,3.591500044,141.5700073,107.1149979,82.70999908,67.84999847,50.93999863,229.5500031,23.74099922,7.5675001140000004,0.0333,147.94
2025-12-22,1.170809388,6.044000149,25.10499954,8.480099678,112.2799988,141.6100006,23.69499969,151.1699982,26.57999992,110.9499969,66.34999847,14.88399982,35.44499969,20.23900032,146.8699036,59.72200012,624.4799805,144.1799927,28.42410088,86.31900024,2.282999992,10.25500011,77.5,8.703000069,16.05200005,46.41999817,49.40999985,413.4500122,4.15500021,41.15000153,4.0399999619999996,22.12000084,10.69799995,69.83999634,13.100000380000001,20.02000046,111.4199982,5.410999775,52.14450073,27.93499947,31.21999931,896,250,906.2000122,33.97000122,27.799999239999998,82.5,114,53.96699905,8.404000282,58.86999893,177.2913971,79.88050079,10.65600014,59.56000137,59.29000092,155.9400024,21.55999947,80.25,3.802999973,236.6499939,67.83999634,181.5,36.11000061,2.930000067,7.693999767,216.8999939,93.01499939,320.1499939,7.172999859,37.80799866,30.39500046,10.37549973,98.35600281,67.11000061,62.77000046,357.0899963,90.77999878,15.79800034,7.781000137,52.29999924,29.71999931,3.591500044,141.5700073,107.1149979,82.70999908,67.84999847,50.93999863,229.5500031,23.74099922,7.5675001140000004,0.0313,147.95
2025-12-23,1.176595092,6.052999973,25.20999908,8.453749657,112.7900009,142.9049988,23.875,151.4900055,26.47500038,111.4000015,66.47000122,15.01000023,35.78499985,20.21590042,147.5,59.9980011,627.4400024,144.6999969,23.89999962,73,2.288000107,10.17000008,77.37000275,8.769000053,15.96000004,45.95999908,49.45000076,414.1000061,4.179999828,44,4.0399999619999996,22.09499931,10.68400002,69.94000244,12.71000004,19.700000760000002,111.4800034,5.416600227,52.14450073,27.86499977,30.85000038,903.2000122,249,912.4000244,34.06999969,28.200000760000002,82.5,114,54.18000031,8.336999893,59.02999878,177.6049957,79.69000244,10.64599991,59.49000168,59.20000076,160.3000031,21.52000046,80.61000061,3.84800005,237.8000031,68.22000122,181.8800049,35.77999878,2.930000067,7.731999874,216.1999969,93.44000244,320.25,7.097000122,37.82899857,30.53499985,10.38000011,98.22599792,66.30599976,62.66999817,364.6300049,90.55999756,15.90799999,7.806000233,52.5,29.76000023,3.678499937,142.9100037,107.9049988,83.44999695,68.09999847,50.88999939,229.8500061,23.77099991,7.440000057,0.0287,147.98
2025-12-24,1.179551363,6.052999973,25.20999908,8.467499733,112.7900009,142.9049988,23.875,151.4900055,26.47500038,111.5,66.47000122,15.01000023,35.78499985,20.21920013,147.5,60.07699966,627.4400024,144.6999969,23.89999962,73,2.288000107,10.17000008,77.37000275,8.769000053,15.96000004,45.95999908,49.45000076,414.1000061,4.179999828,44,4.0399999619999996,22.09499931,10.68400002,69.94000244,12.71000004,19.56999969,111.4800034,5.416600227,52.14450073,27.86499977,30.85000038,899,249,912.4000244,34.06999969,28.200000760000002,82.5,114,54.18000031,8.336999893,59.02999878,177.5115051,79.70999908,10.64599991,59.49000168,59.20000076,160.3000031,21.52000046,80.51999664,3.84800005,237.8000031,67.98000336,181.8800049,35.77999878,2.8499999049999998,7.710999966,216.1999969,93.44000244,320.25,7.097000122,37.82899857,30.53499985,10.38000011,98.22599792,66.19999695,62.66999817,364.6300049,90.55999756,15.90799999,7.806000233,52.5,29.76000023,3.678499937,142.9100037,107.9049988,83.44999695,68.09999847,50.88999939,229.8500061,23.77099991,7.440000057,0.0287,147.98
2025-12-25,1.179551363,6.052999973,25.20999908,8.467499733,112.7900009,142.9049988,23.875,151.4900055,26.47500038,111.5,66.47000122,15.01000023,35.78499985,20.21920013,147.5,60.07699966,627.4400024,144.6999969,23.89999962,73,2.288000107,10.17000008,77.37000275,8.769000053,15.96000004,45.95999908,49.45000076,414.1000061,4.179999828,44,4.0399999619999996,22.09499931,10.68400002,69.94000244,12.71000004,19.56999969,111.4800034,5.416600227,52.14450073,27.86499977,30.85000038,899,249,912.4000244,34.06999969,28.200000760000002,82.5,114,54.18000031,8.336999893,59.02999878,177.5115051,79.70999908,10.64599991,59.49000168,59.20000076,160.3000031,21.52000046,80.51999664,3.84800005,237.8000031,67.98000336,181.8800049,35.77999878,2.8499999049999998,7.710999966,216.1999969,93.44000244,320.25,7.097000122,37.82899857,30.53499985,10.38000011,98.22599792,66.19999695,62.66999817,364.6300049,90.55999756,15.90799999,7.806000233,52.5,29.76000023,3.678499937,142.9100037,107.9049988,83.44999695,68.09999847,50.88999939,229.8500061,23.77099991,7.440000057,0.0287,147.98
2025-12-26,1.178536415,6.052999973,25.20999908,8.467499733,112.7900009,142.9049988,23.875,151.4900055,26.47500038,111.5,66.47000122,15.01000023,35.78499985,20.21920013,147.5,60.07699966,627.4400024,144.6999969,23.89999962,73,2.288000107,10.17000008,77.37000275,8.769000053,15.96000004,45.95999908,49.45000076,414.1000061,4.179999828,44,4.0399999619999996,22.09499931,10.68400002,69.94000244,12.71000004,20.78000069,111.4800034,5.416600227,52.14450073,27.86499977,30.85000038,899,249,912.4000244,34.06999969,28.200000760000002,82.5,114,54.18000031,8.336999893,59.02999878,177.5115051,79.70999908,10.64599991,59.49000168,59.20000076,160.3000031,21.52000046,80.51999664,3.84800005,237.8000031,67.98000336,181.8800049,35.77999878,2.8499999049999998,7.710999966,216.1999969,93.44000244,320.25,7.097000122,37.82899857,30.53499985,10.38000011,98.22599792,66.19999695,62.66999817,364.6300049,90.55999756,15.90799999,7.806000233,52.5,29.76000023,3.678499937,142.9100037,107.9049988,83.44999695,68.09999847,50.88999939,229.8500061,23.77099991,7.440000057,0.0287,147.98
2025-12-29,1.17727387,6.098999977,25.26499939,8.412500381,112.8700027,142.9799957,23.92000008,151.8049927,26.48999977,111.5650024,66.80000305,14.98200035,35.86999893,20.29310036,147.6199951,60.11399841,628.7000122,144.9799957,23.83499908,73.37000275,2.286999941,10.63500023,79.40000153,8.81400013,15.97599983,46.74000168,48.47999954,412.8999939,4.389999866,43.70000076,4.0399999619999996,22.14500046,10.399999619999999,69.33000183,12.42000008,20.5,111.5299988,5.41260004,52.14450073,27.85499954,30.95999908,906.7999878,256.5,921.0999756,34.15999985,27.60000038,82,114,54.29000092,8.239999771,58.93999863,177.8800049,79.80999756,10.21000004,59.72000122,59.93000031,159.8999939,21.30999947,80.22000122,3.8949999809999998,237.0500031,67.95999908,182.0599976,35.24000168,2.920000076,7.703000069,216.1999969,93.45500183,318.75,7.083000183,38.14199829,30.61499977,10.399999619999999,98.66200256,66.46199799,62.22999954,355.2000122,90.90000153,15.81599998,7.767000198,52.11999893,29.48500061,3.660000086,142.8899994,107.8700027,83.19999695,68.19000244,51.11000061,230.3800049,23.8239994,7.447500229,0.0257,148.01
2025-12-30,1.177287817,6.151000023,25.35000038,8.319999695,113.25,143.0950012,24.02000046,151.6699982,26.5,111.8000031,66.76000214,15.00599957,35.94499969,20.36610031,148.4600067,60.19900131,629.2199707,145.4199982,23.88999939,73.87000275,2.3099999429999998,10.71500015,78.33000183,8.876999855,16.13999939,46.77999878,49.15999985,413.2999878,4.4149999619999996,43.70000076,4.059999943,22.47500038,10.32400036,70.91999817,12.69999981,21.28000069,111.5400009,5.413799763,52.14450073,28.09499931,31.43499947,918.4000244,255.5,916.5999756,34.20000076,28.39999962,82,114,54.70000076,8.270000458,59.15999985,179.3838959,80.37000275,10.20400047,59.63000107,60.27000046,160.3600006,21.47999954,81.09999847,3.910000086,239.1499939,69.40000153,183.2599945,35.43999863,2.9400000570000002,7.662000179,216.1999969,94.06500244,323.2999878,7.139999866,38.34799957,30.71500015,10.39099979,98.52999878,67.70400238,62.34000015,357.2900085,91.04000092,15.84599972,7.808000088,52.24000168,29.65999985,3.648999929,143.1499939,108.0500031,83.47000122,68.31999969,51.38000107,230.2400055,23.84600067,7.468999863,0.02,148.02
2025-12-31,1.174729228,6.151000023,25.35000038,8.307499886,113.25,143.0950012,24.02000046,151.6699982,26.5,111.5299988,66.76000214,15.00599957,35.94499969,20.34589958,148.4600067,60.07699966,629.2199707,145.4199982,23.88999939,73.87000275,2.3099999429999998,10.71500015,78.33000183,8.876999855,16.13999939,46.77999878,49.15999985,413.2999878,4.4149999619999996,43.70000076,4.059999943,22.47500038,10.32400036,70.91999817,12.69999981,20.28000069,111.5699997,5.413799763,52.14450073,28.09499931,31.43499947,921.4000244,255.5,916.5999756,34.20000076,28.39999962,82,114,54.70000076,8.270000458,59.15999985,178.9024048,80.37000275,10.20400047,59.63000107,60.27000046,160.3600006,21.47999954,80.79000092,3.910000086,239.1499939,68.72000122,183.2599945,35.43999863,2.9400000570000002,7.671000004,216.1999969,93.83499908,323.2999878,7.139999866,38.34799957,30.71500015,10.39099979,98.52999878,67.34200287,62.34000015,357.2900085,91.04000092,15.84599972,7.808000088,52.24000168,29.65999985,3.648999929,143.1499939,108.0500031,83.47000122,68.31999969,51.38000107,230.2400055,23.84600067,7.468999863,0.02,148.02
2026-01-01,1.174729228,6.151000023,25.35000038,8.307499886,113.25,143.0950012,24.02000046,151.6699982,26.5,111.5299988,66.76000214,15.00599957,35.94499969,20.34589958,148.4600067,60.07699966,629.2199707,145.4199982,23.88999939,73.87000275,2.3099999429999998,10.71500015,78.33000183,8.876999855,16.13999939,46.77999878,49.15999985,413.2999878,4.4149999619999996,43.70000076,4.059999943,22.47500038,10.32400036,70.91999817,12.69999981,20.28000069,111.5699997,5.413799763,52.14450073,28.09499931,31.43499947,921.4000244,255.5,916.5999756,34.20000076,28.39999962,82,114,54.70000076,8.270000458,59.15999985,178.9024048,80.37000275,10.20400047,59.63000107,60.27000046,160.3600006,21.47999954,80.79000092,3.910000086,239.1499939,68.72000122,183.2599945,35.43999863,2.9400000570000002,7.671000004,216.1999969,93.83499908,323.2999878,7.139999866,38.34799957,30.71500015,10.39099979,98.52999878,67.34200287,62.34000015,357.2900085,91.04000092,15.84599972,7.808000088,52.24000168,29.65999985,3.648999929,143.1499939,108.0500031,83.47000122,68.31999969,51.38000107,230.2400055,23.84600067,7.468999863,0.02,148.02
2026-01-02,1.175046682,6.269000053,25.61499977,8.300000191,111.8499985,141.8899994,24.23999977,151.2250061,25.85000038,111.3349991,66.5,14.82199955,35.67499924,20.37590027,149.3200073,59.75299835,624.7399902,145.1399994,23.07999992,74.41000366,2.313999891,10.71500015,78.33000183,9,16.36199951,46.18000031,51.22000122,403,4.4149999619999996,43.70000076,4.059999943,23.43000031,10.32400036,71.04000092,12.69999981,20.43000031,111.5699997,5.413799763,52.14450073,28.94000053,33.77999878,986.2999878,255.5,907,34.13499832,27.799999239999998,81,114,55.27000046,8.418000221,59.09999847,181.0200043,80.73000336,10.62199974,59.00999832,61.79000092,161.1799927,21.61000061,81.91999817,4,241.1000061,70.08000183,183.4199982,36.34000015,2.869999886,7.681000233,219.8500061,94.61000061,327.5,7.300000191,39.13999939,30.76499939,10.38799953,98.68000031,68.51200104,61.79000092,353.7999878,90.61000061,15.86600018,7.909999847,52.84999847,30.78499985,3.620500088,141.8699951,107.4550018,83.37000275,68.05000305,51.65999985,229.5899963,23.74799919,7.705999851,0.0221,148.1
2026-01-05,1.170466781,6.377999783,26.10499954,8.12749958,113.4100037,143.2350006,24.78499985,151.4799957,26.04500008,112.7399979,67.08000183,14.98999977,35.90000153,20.60589981,150.8800049,60.45100021,632.1599731,147.0800018,23.45499992,76.38999939,2.303999901,10.71500015,78.33000183,9.06499958,16.60000038,46.68000031,54.41999817,405.5,4.4149999619999996,43.70000076,4.059999943,23.73999977,10.32400036,71.40000153,12.69999981,20.14999962,111.5699997,5.413799763,52.14450073,28.85000038,34.125,1053.199951,255.5,889.7000122,34.38999939,28.200000760000002,81.69556427,114,55.56000137,8.437999725,60.5,182.0782928,80.91000366,11.43200016,58.27999878,60.59999847,160.0800018,22.049999239999998,81.87000275,4.0399999619999996,244.6000061,70.31999969,185.8800049,35.59000015,2.829999924,7.704999924,219.8500061,95.52500153,329.5,7.343999863,39.76300049,31.45999908,10.39649963,98.9980011,68.51200104,62.91999817,365.1300049,91.69000244,16.51000023,8.201999664,55.77999878,32.36999893,3.565500021,143.2299957,108.5999985,85.05000305,69.19999695,52.15999985,230.3300018,23.74900055,8.00949955,0.0168,148.12
2026-01-06,1.171495199,6.453999996,27.049999239999998,8.319999695,113.4000015,143.3800049,25.05500031,151.9149933,25.924999239999998,113.1200027,67.15000153,14.98999977,35.94499969,20.82629967,151.5599976,60.6609993,634.2399902,147.6999969,23.20499992,77.63999939,2.308000088,10.71500015,78.33000183,9.199999809,16.45599937,47.11999893,54.58000183,404.1000061,4.4149999619999996,43.70000076,4.059999943,25.00499916,10.32400036,71.02999878,12.69999981,20.11000061,111.5699997,5.413799763,52.14450073,29.18000031,33.95500183,1061,255.5,902.7999878,34.52500153,29,83.18999481,114,55.68999863,8.411000252,60.58000183,182.4147034,81.09999847,11.34200001,58.20000076,61.29000092,160.2400055,22.25,80.56999969,4.039000034,247.5500031,69.86000061,186,35.04000092,2.869999886,7.947999954,221.8000031,96.02500153,327.2000122,7.454999924,40.16699982,31.79500008,10.40450001,99.21199799,68.51200104,63.40999985,369.5,92.69000244,16.71800041,8.322999954,56.68000031,32.54499817,3.532999992,143.3099976,108.7450027,85.30000305,69.51999664,52.58000183,230.3699951,23.75900078,7.926000118,0.0145,148.09
2026-01-07,1.16882515,6.420000076,26.799999239999998,8.5799999239999991,114.6900024,144.0200043,25.19499969,152.2700043,26.48999977,113.4550018,67.66000366,15.12199974,36.20500183,20.82259941,151.5800018,60.93399811,637.4000244,148,24.08499908,78.19000244,2.40899992,10.71500015,78.33000183,9.270000458,15.68999958,47.09999847,57.36000061,416.75,4.4149999619999996,43.70000076,4.059999943,24.68499947,10.32400036,70.34999847,12.69999981,19.87999916,111.5699997,5.413799763,52.14450073,29.375,37.29000092,1051.800049,255.5,941.0999756,34.57500076,28.60000038,83.5,114,55.45999908,8.456000328,60.72000122,181.8917999,81.09999847,11.43999958,57.90000153,60.31999969,161.7799988,22.32999992,79.69999695,4.039000034,256.25,69.12000275,187.6399994,34.52999878,2.869999886,8.072999954,220.8999939,95.875,321.8500061,7.354000092,40.0379982,31.36499977,10.40950012,99.30000305,69.77999878,64.01999664,367.6700134,92.63999939,17.19799995,8.479999542,58.56999969,33.88000107,3.524499893,143.9799957,109.0849991,85.61000061,69.66999817,52.54999924,231.0299988,23.81800079,7.793000221,0.016,148.1
2026-01-08,1.167678595,6.403999805,26.34000015,8.542499542,112.9700012,143.2299957,25.20999908,152.0050049,26.13999939,113.2799988,68.23999786,14.94799995,35.42499924,20.78339958,151.2599945,60.83599854,635.9799805,147.7200012,23.81999969,77.30000305,2.426000118,10.71500015,78.33000183,9.270999908,15.72999954,47.5,58.52000046,409.5,4.4149999619999996,43.70000076,4.059999943,24.01499939,10.32400036,70.73999786,12.69999981,20.52000046,111.5699997,5.413799763,52.14450073,28.56999969,35,1013,255.5,945.9000244,34.53499985,30,84,114,55.68999863,8.364999771,60.84000015,182.5267944,81.08999634,11.54399967,59.25,59.90999985,158.8000031,22.38999939,82.5,4.054999828,251.8000031,70.37999725,187.7799988,33.5,2.859999895,8.06400013,221.3999939,95.70999908,325,7.3699998859999996,39.89199829,31.22500038,10.40400028,99.51399994,69.33599854,64.76000214,368.4299927,93.16999817,17.2840004,8.501999855,59.75,34.27000046,3.4800000190000002,143.3200073,108.6200027,84.65000153,69.61000061,52.45999908,231.0399933,23.81900024,7.74849987,0.0172,148.11
2026-01-09,1.165786505,6.448999882,26.71500015,8.537500381,114.1600037,144.0700073,25.40999985,152.2700043,26.23500061,114.2099991,68.90000153,15.09599972,35.85499954,21.09560013,152.7400055,61.27000046,640.5800171,148.8999939,23.60499954,78.63999939,2.390000105,10.71500015,78.33000183,9.251999855,16.06599998,47.54000092,58.47999954,409.5499878,4.4149999619999996,43.70000076,4.059999943,24.68499947,10.32400036,70.70999908,12.69999981,20.02000046,111.5699997,5.413799763,52.14450073,28.93000031,37.86500168,1081.599976,255.5,927.4000244,34.68000031,29.39999962,85.5,114,55.68999863,8.291999817,62.04000092,182.4736938,82.30999756,11.72999954,60.04000092,60.52999878,159.3200073,22.10000038,87.19999695,4.112999916,254.1999969,69.59999847,188.7799988,33.91999817,2.964999914,8.059000015,221.6999969,96.69000244,327.3999939,7.387000084,40.18999863,31.5,10.412500380000001,99.72799683,70.08799744,65.66999817,372.5799866,93.73999786,17.58399963,8.625,61.50999832,34.81000137,3.439500093,144.0200043,109.4199982,85.80999756,70.26999664,53.08000183,231.4799957,23.80599976,7.839000225,0.0142,148.13
2026-01-12,1.162371635,6.5,27.5,8.359999657,114.3600006,144.3800049,25.48999977,152.5200043,26.37000084,114.1549988,69.11000061,15.14400005,35.97000122,21.18429947,153.0800018,61.1780014,639.6400146,149,23.65500069,79.02999878,2.398999929,10.71500015,78.33000183,9.272999763,16.07999992,46.59999847,58.68000031,410.25,4.4149999619999996,43.70000076,4.059999943,24.33499908,10.32400036,71.16000366,12.69999981,21.70999908,111.5699997,5.413799763,52.14450073,29.25,38.13999939,1086.400024,255.5,918,34.74499893,30.39999962,84,114,55.88000107,8.293999672,62.33000183,183.1045074,82.27999878,11.86999989,60.54999924,59.66999817,158.5800018,22.14999962,86.98000336,4.084000111,258.3500061,69.19999695,189.9199982,33.47000122,2.9800000190000002,8.012999535,221.6999969,96.88500214,329.7000122,7.55700016,40.49000168,31.45999908,10.40799999,99.31800079,70.42199707,65.44000244,380.8299866,93.51000214,17.70800018,8.68500042,61.97999954,35.20500183,3.509000063,144.3699951,109.6750031,86.05000305,70.16999817,53.06999969,231.7899933,23.82600021,7.887000084,0.0109,148.15
2026-01-13,1.16669786,6.518000126,28.08499908,8.390000343,115.1299973,144.2850037,25.48500061,152.375,26.325000760000002,114.3249969,68.58000183,15.149999619999999,36.10499954,21.23150063,152.8999939,61.30799866,641.3200073,149.2599945,23.62999916,79,2.361000061,10.71500015,78.33000183,9.1700000760000009,16.4260006,46.29999924,58.97999954,403.3999939,4.4149999619999996,43.70000076,4.059999943,24.71999931,10.32400036,71.44999695,12.69999981,21.049999239999998,111.5699997,5.413799763,52.14450073,29.16500092,40.41999817,1102.599976,255.5,932.2999878,34.71500015,31,84.5,114,56.06999969,8.25399971,61.86999893,183.3784943,82.18000031,11.93599987,60.61000061,59.77000046,159.3999939,22.049999239999998,86.90000153,4.052000046,261.75,69.68000031,190,33.36999893,2.960000038,8.041999817,220.6499939,96.86499786,332.1000061,7.580999851,40.56399918,31.05500031,10.41549969,99.61399841,71.43399811,65.77999878,380.5799866,93.73000336,17.89999962,8.81799984,62.72000122,35.20999908,3.451499939,144.25,109.6050034,86.75,70.01000214,53.18000031,231.5500031,23.81800079,8.019499779,0.0101,148.14
2026-01-14,1.164252758,6.518000126,28.13500023,8.504400253,112.9700012,143.0549927,25.43499947,152.5399933,25.98500061,114.3249969,69.18000031,14.899999619999999,35.31000137,21.23889923,153.0200043,60.77500153,635.0999756,148.3999939,23.43000031,77.61000061,2.417000055,10.71500015,78.33000183,9.321000099,16.71999931,47.09999847,58.09999847,397.2999878,4.4149999619999996,43.70000076,4.059999943,24.13999939,10.32400036,71.40000153,12.69999981,20.57999992,111.5699997,5.413799763,52.14450073,28.96500015,41.45000076,1084.199951,255.5,918.5,34.71500015,30.39999962,84.5,114,56.15000153,8.263999939,62.33000183,183.5045929,82,12.54599953,61.29999924,60.5,156.8800049,21.93000031,87,4.113999844,259.0499878,70.69999695,189,33.13999939,2.9000000950000002,8.041999817,221.1999969,96.94999695,332.25,7.53399992,40.50899887,31.05500031,10.40999985,99.58399963,74.55000305,65.81999969,381.5599976,93.97000122,17.77000046,8.76099968,62.31000137,34.73500061,3.4749999049999998,143.1300049,108.9599991,85.61000061,69.76000214,53.34000015,232.4199982,23.88199997,8.317500114,0.0091,148.14
